Stagione;Calciatore;Squadra;Età;Partite Giocate;Minuti Giocati;Reti;Assist;Reti Non Su Rigore;Rigori Tirati;Ammonizioni;Espulsioni;Ruolo?
2024-25;Jordan Shaw;Southampton;21;8;600;8;10;8;0;6;0;Att
2024-25;Jack Foden;Everton;38;8;528;13;5;13;0;1;0;Cen
2024-25;Jack Rice;Newcastle;21;38;3002;5;3;5;0;12;0;Dif
2024-25;Jordan Jesus;Wolverhampton;22;11;737;7;3;7;0;4;0;Dif
2024-25;Ederson Henderson;Burnley;31;0;0;8;1;8;0;11;0;Cen
2024-25;Jadon Rice;Manchester United;20;21;1764;0;0;0;0;12;0;Por
2024-25;Ben White;Southampton;31;32;1920;0;0;0;0;8;0;Por
2024-25;Ruben Walker;Aston Villa;35;22;1562;2;4;2;0;0;1;Dif
2024-25;Richarlison Grealish;Fulham;30;23;1449;15;8;14;0;3;0;Cen
2024-25;Jadon Sterling;Arsenal;24;4;244;9;7;9;0;5;0;Cen
2024-25;Luke Sancho;West Ham;17;24;1656;12;11;12;0;8;0;Cen
2024-25;Phil Dias;Bournemouth;30;37;3478;4;3;4;0;11;0;Cen
2024-25;Harry Maddison;Crystal Palace;37;28;2464;7;9;7;0;8;0;Cen
2024-25;Raheem Gordon;Southampton;19;38;2356;12;10;12;0;11;0;Cen
2024-25;Anthony Anderson;Leicester;24;23;1495;14;6;13;0;1;0;Cen
2024-25;Marcus Walker;Crystal Palace;31;29;2175;4;3;4;0;9;0;Dif
2024-25;Son van Dijk;Chelsea;29;30;2340;6;11;6;0;8;0;Cen
2024-25;Harry Haaland;Liverpool;40;35;2275;11;12;11;0;12;0;Cen
2024-25;Martin Grealish;Liverpool;33;35;2380;4;13;1;3;4;0;Att
2024-25;Kevin van Dijk;Arsenal;35;29;2726;1;1;1;0;4;0;Cen
2024-25;Phil Rice;Burnley;19;15;1005;14;14;14;0;6;0;Att
2024-25;Bukayo White;Arsenal;34;20;1480;12;10;12;0;8;0;Cen
2024-25;Luke Jesus;Liverpool;21;24;1848;15;4;15;0;0;0;Cen
2024-25;Ruben Rashford;Everton;26;34;2890;9;9;9;0;2;0;Cen
2024-25;Phil Jesus;Everton;18;17;1088;13;9;11;2;1;0;Att
2024-25;Son Saka;Burnley;17;26;2314;0;1;0;0;2;0;Por
2024-25;James Moraes;Sheffield United;20;25;1750;7;5;7;0;3;0;Dif
2024-25;John Martinez;Southampton;18;28;2492;5;2;5;0;0;0;Dif
2024-25;Ben Walker;Bournemouth;22;38;3268;5;0;5;1;2;0;Dif
2024-25;Richarlison Heung-min;Nottingham Forest;24;17;1377;4;1;4;0;1;0;Dif
2024-25;Mohamed White;Southampton;30;4;376;3;2;3;0;9;0;Dif
2024-25;Ben Becker;Watford;35;19;1710;6;5;6;0;3;0;Dif
2024-25;Richarlison Fernandes;Crystal Palace;20;33;2211;10;5;10;0;1;0;Cen
2024-25;Bruno Henderson;Nottingham Forest;30;15;915;6;3;6;0;11;0;Dif
2024-25;Mason Jesus;Leicester;24;10;650;11;4;11;0;6;0;Cen
2024-25;Bruno Mount;Brentford;36;24;1944;0;0;0;0;12;0;Por
2024-25;Son van Dijk;Brighton;20;7;595;21;6;16;5;0;0;Att
2024-25;Gabriel Mount;Arsenal;23;35;2240;15;3;15;1;4;1;Cen
2024-25;Ederson Rashford;Luton Town;18;34;2040;24;5;23;1;11;0;Att
2024-25;Mohamed Grealish;Sheffield United;19;18;1314;3;0;3;0;7;0;Dif
2024-25;Son Salah;Nottingham Forest;28;14;1274;19;2;16;3;3;0;Att
2024-25;Bukayo Jesus;Bournemouth;18;6;516;5;9;5;0;2;0;Cen
2024-25;Bukayo Becker;Fulham;31;6;540;1;5;1;0;5;0;Cen
2024-25;Raheem Mount;Brentford;32;25;1700;1;9;1;0;10;0;Cen
2024-25;Kevin Stones;Liverpool;33;3;216;22;3;22;0;4;0;Att
2024-25;Jack Shaw;Watford;24;11;671;5;3;5;0;11;0;Dif
2024-25;Virgil Gordon;Brighton;28;32;2304;10;1;10;0;11;0;Cen
2024-25;Anthony Sancho;Sheffield United;32;38;3610;6;4;6;0;0;0;Dif
2024-25;Kevin De Bruyne;Newcastle;36;25;1950;11;5;11;0;2;0;Cen
2024-25;Harry Grealish;Burnley;35;32;2048;27;11;27;0;6;0;Att
2024-25;Anthony Fernandes;Southampton;27;37;3441;25;11;25;0;12;0;Att
2024-25;Ederson Rashford;Manchester United;18;28;2660;27;2;27;0;0;0;Att
2024-25;Alisson Rashford;Crystal Palace;40;7;630;8;7;8;0;4;0;Cen
2024-25;Kyle Rice;Newcastle;25;20;1860;6;0;6;0;6;0;Dif
2024-25;Ruben Jesus;Chelsea;36;26;1612;3;9;3;0;2;0;Cen
2024-25;Mohamed Moraes;Sheffield United;31;29;2581;0;0;0;0;9;0;Por
2024-25;Bukayo Martinez;Aston Villa;25;1;62;14;12;14;0;11;0;Cen
2024-25;Luke Salah;Fulham;18;11;693;4;3;4;0;12;0;Dif
2024-25;Mohamed Martinez;Tottenham;24;8;616;4;3;4;0;8;0;Cen
2024-25;Son Sancho;West Ham;24;34;2482;15;3;15;0;9;0;Cen
2024-25;Ben Mount;Leicester;19;3;264;4;5;4;0;8;0;Dif
2024-25;Anthony Fernandes;West Ham;29;29;1856;3;5;3;0;3;0;Dif
2024-25;Son Grealish;West Ham;27;29;2610;4;6;4;0;8;0;Att
2024-25;Kyle Becker;Watford;35;15;1170;31;13;30;1;12;0;Att
2024-25;Ederson Stones;West Ham;19;34;2414;5;0;5;0;6;0;Cen
2024-25;Trent Henderson;Newcastle;19;5;405;9;4;9;0;0;0;Cen
2024-25;Kevin Martinez;West Ham;17;0;0;7;2;7;0;0;0;Dif
2024-25;Declan Haaland;Manchester United;31;11;858;5;6;5;0;10;0;Att
2024-25;Kevin Gordon;Sheffield United;37;14;1064;11;8;11;1;3;0;Cen
2024-25;Alisson Alexander-Arnold;Luton Town;34;7;420;5;9;5;0;0;0;Cen
2024-25;Virgil Foden;Aston Villa;26;26;2106;5;5;5;0;8;0;Dif
2024-25;Anthony Kane;Brighton;28;28;1736;0;8;0;0;12;0;Att
2024-25;Phil Kane;Bournemouth;28;5;465;1;4;1;0;11;0;Dif
2024-25;Mason Walker;Luton Town;31;0;0;7;7;7;0;4;1;Cen
2024-25;Mason Rashford;Watford;37;28;1960;8;6;7;1;5;0;Att
2024-25;Richarlison Mount;Luton Town;29;2;190;6;2;6;0;1;0;Dif
2024-25;Ben Jesus;Fulham;27;34;2108;1;11;1;0;2;0;Cen
2024-25;James Jesus;Nottingham Forest;32;6;564;27;8;27;0;3;0;Att
2024-25;Marcus Rashford;Watford;23;31;2511;0;0;0;0;5;0;Por
2024-25;Richarlison Rashford;Manchester City;31;23;1380;15;3;14;0;7;0;Cen
2024-25;Ederson Becker;Chelsea;21;6;486;2;0;2;0;10;0;Cen
2024-25;Jack Rashford;Manchester City;36;34;2550;15;13;15;0;8;0;Att
2024-25;Richarlison Rice;Liverpool;27;22;1980;7;5;7;0;2;0;Cen
2024-25;Emiliano Kane;Southampton;34;30;2010;9;4;9;0;4;0;Cen
2024-25;Martin Foden;Sheffield United;30;14;938;7;4;7;3;10;0;Cen
2024-25;Bukayo Walker;Luton Town;32;15;1425;7;0;7;0;3;0;Dif
2024-25;Bukayo Shaw;Wolverhampton;35;22;2024;6;3;6;0;10;0;Dif
2024-25;Trent Haaland;Luton Town;26;10;680;5;10;5;0;2;0;Cen
2024-25;Declan Grealish;Arsenal;34;28;2408;13;2;13;0;7;0;Cen
2024-25;Jordan Becker;Luton Town;32;36;2556;9;10;9;0;9;0;Cen
2024-25;Jordan Henderson;Southampton;20;17;1241;5;10;5;1;3;0;Cen
2024-25;Ben Foden;Fulham;17;11;693;0;0;0;0;11;0;Por
2024-25;Jordan Sancho;Leeds;19;0;0;6;6;6;0;4;0;Dif
2024-25;Ben Moraes;Sheffield United;33;19;1349;15;10;13;2;7;0;Att
2024-25;Virgil Haaland;Leeds;36;9;801;1;5;1;0;3;0;Dif
2024-25;Mohamed Foden;Manchester City;20;37;2997;29;1;29;0;7;0;Att
2024-25;Mohamed De Bruyne;Wolverhampton;32;13;1144;0;5;0;0;5;0;Dif
2024-25;Mason Salah;Liverpool;17;33;2937;28;14;28;0;4;0;Att
2024-25;Mohamed Sterling;Leeds;35;23;1725;1;0;1;0;1;0;Cen
2024-25;Virgil Fernandes;Tottenham;38;16;1040;7;0;7;0;0;0;Dif
2024-25;Phil Salah;Manchester United;37;11;1045;2;0;2;0;0;0;Dif
2024-25;Anthony White;Luton Town;24;24;2016;3;13;3;0;5;0;Att
2024-25;Emiliano White;Watford;17;36;2700;13;12;13;0;0;0;Cen
2024-25;Martin White;Fulham;31;14;1162;9;11;9;0;7;0;Cen
2024-25;James Moraes;Bournemouth;22;23;1495;9;7;9;0;11;0;Cen
2024-25;Son Gordon;Brighton;22;12;972;18;7;17;1;5;0;Att
2024-25;Son Maddison;Southampton;27;38;2660;6;1;6;0;8;0;Cen
2024-25;Declan Saka;Arsenal;18;20;1580;15;11;14;0;12;0;Cen
2024-25;Phil De Bruyne;Liverpool;20;29;2639;26;14;25;1;0;0;Att
2024-25;Bruno Saka;Wolverhampton;40;34;2346;14;12;14;0;6;0;Cen
2024-25;James Heung-min;Fulham;30;4;240;0;1;0;0;5;0;Dif
2024-25;Emiliano van Dijk;Luton Town;38;12;888;0;4;0;0;4;0;Cen
2024-25;Jordan Rice;Brentford;21;37;2294;0;0;0;0;2;0;Por
2024-25;Trent Jesus;Wolverhampton;34;18;1530;7;4;7;0;6;0;Dif
2024-25;Harry Maddison;Newcastle;17;35;2380;28;3;28;0;2;0;Att
2024-25;Jordan Mount;Nottingham Forest;32;6;504;6;4;6;0;6;0;Dif
2024-25;Ben Kane;Crystal Palace;28;33;1980;0;6;0;0;1;0;Dif
2024-25;Ederson Haaland;Everton;30;21;1428;0;6;0;0;11;0;Dif
2024-25;Luke Mount;Manchester City;36;7;567;19;6;19;0;3;0;Att
2024-25;Erling Fernandes;Newcastle;21;26;1742;2;9;2;0;1;0;Cen
2024-25;Phil Odegaard;West Ham;32;15;900;21;4;21;0;10;0;Att
2024-25;Raheem Becker;Southampton;19;37;2442;29;3;29;0;1;0;Att
2024-25;Richarlison Mount;Fulham;36;36;2232;2;11;0;2;2;0;Att
2024-25;Martin Rashford;Brighton;25;38;2774;13;6;12;1;11;0;Att
2024-25;Virgil Mount;Everton;30;20;1620;4;3;4;0;5;0;Dif
2024-25;Bukayo Rashford;Burnley;36;3;183;9;9;9;0;2;1;Cen
2024-25;Mohamed Alexander-Arnold;West Ham;39;4;356;7;3;7;0;6;0;Dif
2024-25;Gabriel Sancho;Burnley;33;11;1023;4;6;4;0;9;0;Cen
2024-25;Virgil Grealish;Bournemouth;20;10;780;3;1;3;0;3;0;Dif
2024-25;Ben Rashford;Nottingham Forest;40;10;720;3;2;3;0;9;0;Cen
2024-25;Kyle Sterling;Everton;19;35;2800;12;12;12;1;4;0;Cen
2024-25;Declan Sancho;West Ham;35;37;3219;11;5;10;0;3;0;Cen
2024-25;Bruno White;Tottenham;38;6;384;0;7;0;0;9;0;Att
2024-25;Mason Rice;Wolverhampton;20;12;912;5;6;5;0;3;0;Dif
2024-25;Phil De Bruyne;Crystal Palace;37;8;680;4;4;4;0;12;0;Dif
2024-25;Luke Haaland;Wolverhampton;36;13;962;10;8;10;1;11;0;Cen
2024-25;John Mount;Luton Town;30;14;1078;0;2;0;0;12;0;Dif
2024-25;Bukayo Martinez;Burnley;40;13;1131;0;0;0;0;7;0;Por
2024-25;Luke Jesus;West Ham;29;25;1825;14;1;14;0;7;0;Cen
2024-25;Anthony White;Arsenal;18;26;2028;2;1;2;0;8;0;Dif
2024-25;Harry Odegaard;Manchester United;33;32;2144;10;15;10;0;3;1;Att
2024-25;Trent Moraes;Chelsea;40;8;520;13;8;12;0;4;0;Cen
2024-25;Declan Becker;Liverpool;30;4;276;1;10;1;0;1;0;Cen
2024-25;Ben Foden;Arsenal;28;4;264;10;9;10;0;11;0;Cen
2024-25;Bruno Sterling;Sheffield United;30;20;1820;6;3;6;0;9;0;Dif
2024-25;Anthony White;West Ham;28;26;2444;7;2;7;0;7;0;Dif
2024-25;Declan Dias;Everton;32;16;992;0;0;0;0;6;0;Por
2024-25;Jordan Henderson;Burnley;25;35;3290;10;6;10;0;5;0;Cen
2024-25;John Haaland;Burnley;35;29;2175;0;4;0;0;8;0;Dif
2024-25;Luke Mount;Fulham;18;22;1804;9;4;9;0;11;0;Cen
2024-25;Ruben Dias;Crystal Palace;34;20;1340;3;6;3;0;1;0;Att
2024-25;Jordan Foden;Luton Town;21;27;1809;22;10;22;0;10;0;Att
2024-25;Raheem Walker;Crystal Palace;17;24;1464;8;0;8;0;5;0;Cen
2024-25;Anthony Rice;Arsenal;40;34;2618;25;14;22;3;4;2;Att
2024-25;Mohamed Maddison;Brentford;22;16;1392;7;11;7;0;10;0;Att
2024-25;Kevin Grealish;Chelsea;20;19;1539;4;3;4;0;9;0;Cen
2024-25;Jadon Grealish;Burnley;19;35;2415;20;15;20;0;6;0;Att
2024-25;Mason Kane;Everton;21;37;2960;13;11;13;0;9;0;Cen
2024-25;James Saka;Everton;35;3;228;9;9;9;1;6;0;Cen
2024-25;Alisson Shaw;Brighton;36;3;264;5;7;5;1;9;1;Cen
2024-25;Jadon Maddison;Brighton;21;25;1725;7;6;7;0;7;0;Dif
2024-25;James Haaland;Brighton;36;12;744;5;5;5;0;3;0;Dif
2024-25;Phil Salah;Wolverhampton;40;18;1350;6;8;6;0;2;0;Cen
2024-25;Marcus Martinez;Everton;26;6;522;5;6;5;0;7;0;Dif
2024-25;Phil Heung-min;Chelsea;25;21;1890;2;4;2;0;1;1;Dif
2024-25;Kevin van Dijk;Luton Town;25;36;2196;20;3;18;2;3;1;Att
2024-25;Jack Rashford;Leeds;25;13;780;5;3;5;0;0;0;Dif
2024-25;Son Martinez;Brighton;25;15;1185;0;4;0;0;3;0;Cen
2024-25;John Sancho;Burnley;29;28;2464;5;4;5;0;4;0;Dif
2024-25;Kyle Stones;Brighton;38;33;2970;14;4;14;0;8;0;Cen
2024-25;Ederson Kane;Luton Town;32;29;2291;1;8;1;0;12;0;Cen
2024-25;Anthony Dias;Arsenal;40;23;1932;7;4;7;0;11;2;Cen
2024-25;Alisson Sterling;Nottingham Forest;20;31;1922;0;6;0;0;3;0;Cen
2024-25;Raheem Heung-min;Brentford;27;8;600;13;5;11;3;8;0;Cen
2024-25;Emiliano Walker;Bournemouth;33;6;492;0;3;0;0;12;0;Dif
2024-25;James Grealish;Arsenal;23;0;0;26;10;25;1;9;0;Att
2024-25;Son Sancho;Chelsea;30;12;984;6;0;6;3;8;0;Cen
2024-25;Declan Saka;Brentford;24;23;1518;13;13;13;0;2;0;Att
2024-25;Emiliano Jesus;Leeds;26;27;1701;3;0;3;0;12;0;Dif
2024-25;Raheem Dias;Tottenham;19;6;498;0;0;0;0;3;0;Por
2024-25;Mohamed Jesus;Sheffield United;26;27;2079;7;5;7;0;11;0;Dif
2024-25;Ederson Grealish;Tottenham;23;17;1020;0;8;0;0;2;0;Cen
2024-25;James Mount;West Ham;18;1;84;0;0;0;0;2;0;Por
2024-25;Phil Sterling;Arsenal;32;10;670;6;5;6;0;8;0;Dif
2024-25;Virgil Shaw;Everton;31;16;1072;3;9;3;0;9;0;Cen
2024-25;James Walker;Manchester United;27;7;539;15;1;15;0;5;0;Cen
2024-25;Erling Salah;Fulham;25;13;1027;29;11;28;1;12;0;Att
2024-25;John Shaw;Nottingham Forest;34;24;1488;15;2;15;0;5;0;Cen
2024-25;Virgil Rice;Wolverhampton;30;30;2820;5;0;5;0;11;0;Cen
2024-25;Martin Becker;Luton Town;24;3;273;3;5;3;0;5;0;Dif
2024-25;Jadon Rice;Arsenal;17;31;2387;5;4;5;0;4;0;Dif
2024-25;Gabriel Moraes;Newcastle;36;20;1700;4;12;4;0;6;0;Cen
2024-25;Mohamed Moraes;Fulham;27;22;1914;26;3;26;0;10;0;Att
2024-25;Jordan Haaland;Liverpool;25;11;1001;6;3;6;0;3;0;Att
2024-25;John Kane;Tottenham;32;7;546;1;7;1;0;10;0;Att
2024-25;Jordan Becker;Bournemouth;27;28;2268;3;2;3;0;8;0;Dif
2024-25;Jadon Haaland;Nottingham Forest;25;8;704;14;14;14;0;12;0;Att
2024-25;Jack Fernandes;Burnley;17;15;1095;7;6;7;0;1;0;Dif
2024-25;Anthony Sancho;Southampton;32;7;427;2;0;2;0;9;0;Dif
2024-25;Phil Walker;Sheffield United;39;2;148;32;3;32;0;11;0;Att
2024-25;Ruben Anderson;Watford;23;15;1020;9;14;9;0;11;0;Att
2024-25;Declan Anderson;Crystal Palace;40;30;2580;4;8;4;0;1;0;Cen
2024-25;Bukayo Odegaard;Brentford;24;1;63;32;12;31;1;0;0;Att
2024-25;Marcus De Bruyne;Leicester;22;20;1480;6;3;6;0;11;0;Cen
2024-25;Anthony Haaland;Newcastle;22;3;192;3;0;3;0;10;0;Dif
2024-25;Kyle van Dijk;Bournemouth;19;32;2912;3;5;3;0;7;1;Dif
2024-25;Anthony Henderson;Wolverhampton;36;30;2550;7;1;7;0;8;0;Dif
2024-25;Declan Dias;Arsenal;23;16;1184;14;12;14;0;4;0;Cen
2024-25;Martin Mount;Leeds;21;21;1848;1;5;1;0;5;0;Dif
2024-25;Erling Stones;Wolverhampton;32;1;64;6;4;6;0;7;1;Dif
2024-25;Martin van Dijk;Liverpool;25;20;1660;0;0;0;0;8;0;Por
2024-25;Phil Martinez;Brighton;34;6;426;5;4;5;0;6;1;Dif
2024-25;Mohamed Mount;Aston Villa;24;28;1904;0;3;0;0;11;0;Dif
2024-25;Ruben Grealish;Bournemouth;22;12;912;3;11;3;0;1;0;Cen
2024-25;Emiliano Anderson;Sheffield United;21;23;2093;1;11;1;0;2;0;Cen
2024-25;Harry Moraes;Sheffield United;30;31;2728;6;11;6;0;10;0;Cen
2024-25;Raheem Grealish;Leicester;18;31;2108;0;0;0;0;2;0;Por
2024-25;Luke Fernandes;Newcastle;29;20;1200;1;3;1;0;11;0;Dif
2024-25;Richarlison Rashford;Southampton;18;15;975;4;4;4;0;3;0;Dif
2024-25;Ben van Dijk;Manchester United;25;10;820;0;2;0;0;0;0;Dif
2024-25;Son Rice;Arsenal;31;12;1104;21;15;21;0;4;0;Att
2024-25;Jordan Saka;Everton;19;15;990;5;1;5;0;4;0;Dif
2024-25;Bruno Walker;Arsenal;38;6;558;2;1;2;0;9;0;Dif
2024-25;Emiliano Rashford;Leeds;26;11;836;27;14;27;0;6;0;Att
2024-25;James Mount;Southampton;26;21;1344;0;0;0;0;12;0;Por
2024-25;Luke Grealish;Brighton;40;16;1328;28;9;26;2;2;0;Att
2024-25;John Walker;Luton Town;22;12;984;4;5;4;0;11;0;Dif
2024-25;Ederson Jesus;Leeds;32;14;882;5;3;5;0;1;1;Cen
2024-25;Ruben Moraes;Newcastle;40;20;1620;9;3;9;0;10;0;Cen
2024-25;Emiliano Dias;Liverpool;26;21;1554;0;10;0;1;2;0;Cen
2024-25;Erling Heung-min;Burnley;17;18;1080;11;2;11;0;9;0;Cen
2024-25;Luke Salah;Everton;38;5;300;2;0;2;0;12;0;Att
2024-25;James White;Tottenham;33;9;765;16;3;16;0;12;0;Att
2024-25;Trent Haaland;Brentford;35;18;1134;5;6;5;0;1;0;Cen
2024-25;Raheem De Bruyne;Tottenham;34;21;1302;7;11;7;0;11;0;Cen
2024-25;Jack Fernandes;Wolverhampton;33;31;2852;2;3;2;0;10;0;Dif
2024-25;Phil Haaland;Bournemouth;25;24;1920;1;0;1;0;11;0;Dif
2024-25;Erling van Dijk;Sheffield United;29;23;2047;3;3;3;0;2;0;Cen
2024-25;Bukayo Gordon;Southampton;26;13;936;26;7;26;0;4;0;Att
2024-25;Trent Fernandes;Luton Town;25;25;2175;2;4;2;0;0;0;Dif
2024-25;Anthony Foden;Luton Town;18;19;1292;7;13;4;3;10;0;Att
2024-25;Ben Mount;Sheffield United;21;20;1480;7;6;7;0;10;0;Dif
2024-25;Ben Maddison;Tottenham;30;22;1738;1;5;1;0;8;0;Dif
2024-25;Erling Foden;Chelsea;29;22;1430;1;0;1;0;4;0;Dif
2024-25;Ben White;Wolverhampton;32;1;88;1;1;1;0;5;0;Dif
2024-25;Ruben Moraes;Luton Town;22;30;2280;13;8;13;0;7;0;Cen
2024-25;Marcus Anderson;Sheffield United;25;35;2660;4;9;4;0;0;1;Cen
2024-25;Luke Dias;Crystal Palace;35;28;1736;27;13;27;0;4;0;Att
2024-25;Emiliano Odegaard;Everton;36;33;2244;2;3;2;0;9;0;Dif
2024-25;Jadon De Bruyne;Southampton;19;12;948;5;8;5;0;8;0;Cen
2024-25;John Gordon;Leeds;40;32;2752;7;6;7;0;6;0;Dif
2024-25;Jadon Becker;Crystal Palace;20;18;1188;11;3;11;0;0;0;Cen
2024-25;Jordan Stones;Leicester;29;20;1260;0;1;0;0;0;0;Dif
2024-25;Ruben Kane;Brentford;24;31;2108;10;1;10;1;6;0;Cen
2024-25;Erling Fernandes;Newcastle;38;23;1518;7;2;7;0;12;0;Dif
2024-25;Jordan Walker;Burnley;21;15;1335;1;1;1;0;10;0;Dif
2024-25;Erling Becker;Watford;24;22;1826;8;9;7;1;3;0;Att
2024-25;Martin Kane;Everton;32;22;1958;1;0;1;0;12;0;Cen
2024-25;Erling Sancho;Tottenham;29;33;2376;24;3;24;0;1;1;Att
2024-25;Mason Rice;Watford;27;4;344;8;5;8;0;6;0;Att
2024-25;Phil Stones;West Ham;30;18;1512;30;15;27;3;4;0;Att
2024-25;Jadon Shaw;Bournemouth;32;9;828;2;4;2;0;7;0;Dif
2024-25;Kyle Shaw;Wolverhampton;31;18;1278;2;3;1;0;11;0;Cen
2024-25;Luke Kane;Nottingham Forest;24;17;1173;0;5;0;0;7;1;Dif
2024-25;Martin Foden;Wolverhampton;18;28;2128;4;8;4;0;1;0;Cen
2024-25;Trent Kane;Luton Town;21;9;594;0;0;0;0;12;0;Por
2024-25;Raheem Henderson;Brentford;29;23;1426;0;0;0;0;5;0;Por
2024-25;Bukayo Dias;Tottenham;27;25;1575;0;0;0;0;1;0;Por
2024-25;Ederson Grealish;Brighton;36;34;3230;6;10;6;0;8;0;Cen
2024-25;Richarlison Shaw;Liverpool;37;26;1950;7;0;7;0;6;0;Dif
2024-25;Gabriel Foden;Newcastle;22;6;480;6;5;6;0;6;0;Att
2024-25;Gabriel Odegaard;Manchester City;39;2;132;9;7;9;0;12;0;Cen
2024-25;Harry Saka;Manchester City;17;21;1932;4;4;4;0;1;0;Att
2024-25;Mason Alexander-Arnold;Crystal Palace;30;37;3441;1;5;1;0;11;0;Cen
2024-25;Ben Sancho;Everton;19;7;665;0;1;0;0;9;0;Por
2024-25;Jordan Saka;Luton Town;37;19;1387;32;5;32;0;11;0;Att
2024-25;Virgil Jesus;Burnley;29;21;1449;15;10;15;0;9;1;Cen
2024-25;Emiliano Fernandes;Crystal Palace;32;28;1876;2;3;2;0;7;0;Dif
2024-25;Alisson Shaw;Manchester City;23;10;670;2;7;2;0;4;0;Att
2024-25;Ruben Haaland;Chelsea;31;5;375;13;0;13;0;9;0;Cen
2024-25;Kyle De Bruyne;Everton;27;36;3132;17;11;17;0;4;0;Att
2024-25;Ruben Walker;Leicester;27;37;3108;12;7;12;0;4;0;Cen
2024-25;Mohamed Dias;Brighton;17;29;2001;22;4;22;0;4;0;Att
2024-25;Ruben Kane;Leicester;17;34;2482;3;11;3;0;10;0;Cen
2024-25;Ruben Odegaard;Wolverhampton;33;15;1200;21;8;19;2;6;0;Att
2024-25;Phil Rice;Fulham;34;12;912;13;10;13;0;10;0;Cen
2024-25;James Odegaard;Wolverhampton;27;15;1035;5;1;5;0;8;0;Cen
2024-25;Bruno Sancho;Brentford;38;21;1722;32;4;28;4;12;0;Att
2024-25;Raheem Mount;Southampton;18;31;2759;6;2;6;0;10;0;Dif
2024-25;Ben Becker;West Ham;21;24;1488;27;8;27;0;12;0;Att
2024-25;Mohamed Stones;Crystal Palace;38;17;1020;1;0;1;0;2;0;Cen
2024-25;Jadon De Bruyne;Luton Town;30;12;1068;15;12;14;1;7;0;Att
2024-25;Son Anderson;Wolverhampton;31;4;372;2;2;2;0;3;1;Dif
2024-25;Ederson Stones;Manchester United;25;36;3132;6;6;6;0;7;0;Dif
2024-25;Declan van Dijk;Sheffield United;39;15;945;1;1;1;0;5;0;Dif
2024-25;Declan Odegaard;Nottingham Forest;25;11;935;13;4;13;0;9;0;Cen
2024-25;Jadon Mount;Tottenham;34;33;2970;0;0;0;0;1;0;Por
2024-25;Erling Maddison;Fulham;37;36;3096;0;5;0;1;7;0;Dif
2024-25;Declan Dias;Everton;36;31;2325;24;6;22;2;2;0;Att
2024-25;Son Rashford;Wolverhampton;32;12;960;2;4;2;0;6;0;Dif
2024-25;Martin Foden;West Ham;33;24;1800;2;2;2;0;12;0;Dif
2024-25;Ruben De Bruyne;Aston Villa;28;6;444;1;12;1;0;0;0;Cen
2024-25;Harry Grealish;Tottenham;27;10;710;6;7;6;0;4;0;Cen
2024-25;Jordan Rashford;Luton Town;36;34;2788;14;15;12;2;11;0;Att
2024-25;Alisson Foden;Fulham;24;2;134;1;6;1;0;3;0;Dif
2024-25;Mohamed Grealish;Crystal Palace;28;38;2698;8;9;8;0;11;0;Cen
2024-25;Mohamed Rashford;Crystal Palace;33;25;1675;0;0;0;0;8;0;Dif
2024-25;Declan Alexander-Arnold;Leeds;32;27;1971;8;5;8;0;11;0;Att
2024-25;Ederson Dias;Leicester;33;32;2240;13;0;13;0;4;0;Cen
2024-25;Kyle Dias;Burnley;17;7;441;23;15;22;1;1;0;Att
2024-25;Marcus Foden;Aston Villa;22;12;984;0;0;0;0;9;0;Por
2024-25;Virgil Walker;Sheffield United;20;12;804;6;0;6;0;8;0;Cen
2024-25;Jadon Maddison;Newcastle;30;29;2610;5;6;5;0;8;0;Dif
2024-25;Son van Dijk;Aston Villa;31;12;888;2;1;2;0;2;0;Dif
2024-25;Gabriel Alexander-Arnold;Leeds;40;5;390;1;0;1;0;12;0;Por
2024-25;Bukayo Dias;Crystal Palace;26;11;957;5;6;5;0;11;0;Dif
2024-25;Declan Martinez;Brighton;32;35;2800;13;0;13;0;10;0;Cen
2024-25;Gabriel Salah;Sheffield United;33;15;1080;3;5;3;0;0;0;Dif
2024-25;Gabriel Gordon;Manchester United;40;22;1364;0;0;0;0;1;0;Por
2024-25;Richarlison Rice;Brighton;19;12;1020;8;7;8;0;3;0;Cen
2024-25;Emiliano Moraes;Arsenal;33;23;1610;15;0;15;0;10;0;Cen
2024-25;Declan Fernandes;Tottenham;25;35;3325;0;0;0;0;6;0;Dif
2024-25;John Mount;Liverpool;27;25;1750;4;0;4;0;5;0;Cen
2024-25;Richarlison Saka;Aston Villa;28;13;1053;24;3;24;0;3;0;Att
2024-25;Emiliano Dias;Manchester City;38;20;1260;5;3;5;0;4;0;Dif
2024-25;Virgil Alexander-Arnold;Sheffield United;18;34;2720;5;2;5;0;0;0;Dif
2024-25;Jack Rashford;Nottingham Forest;21;33;2475;0;8;0;1;3;0;Att
2024-25;Anthony De Bruyne;Tottenham;27;3;183;5;15;3;2;3;0;Att
2024-25;Declan Moraes;Sheffield United;25;12;768;7;3;7;0;1;0;Dif
2024-25;John Mount;Luton Town;39;34;2754;0;0;0;0;3;0;Por
2024-25;Trent De Bruyne;Watford;23;21;1953;5;15;5;0;8;2;Att
2024-25;Kevin Dias;Leicester;22;37;2294;14;12;14;0;1;0;Cen
2024-25;Bruno Kane;Leeds;24;32;2976;0;7;0;1;0;0;Att
2024-25;Harry Rice;Newcastle;24;18;1278;7;5;7;0;5;0;Dif
